country,Country,year,Population,Region,Income Group,SDG Index Score,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score,country_new
MENA,Middle East and North Africa,2015,,,,64.7,90.1,60.3,70.8,66.6,39.4,57.1,65,60.9,32.8,73.7,61.7,89.7,79,63.2,63.2,65.4,60.6,
MENA,Middle East and North Africa,2016,,,,64.9,89,59.9,71.2,67.1,41.9,57.4,65.3,60.8,31.3,73.6,63.2,89.5,80.1,63.2,63.1,64.7,61.7,
MENA,Middle East and North Africa,2017,,,,65.6,87.9,59.7,71.5,67,41.8,57.6,65.4,62.3,40.9,73.5,63.6,89.5,80.1,63.1,63,65.6,62.5,
MENA,Middle East and North Africa,2018,,,,65.9,86.7,60.3,71.7,67.6,41.6,57.8,64.2,62.8,43.3,73.4,63.9,89.4,80.6,63.3,63,66.6,63.4,
MENA,Middle East and North Africa,2019,,,,66.2,86.4,60.4,72.8,68.6,42.3,58,64.8,63.5,47.3,73.5,61.6,89.3,80.6,63.4,62.9,67.3,63.2,
MENA,Middle East and North Africa,2020,,,,66.5,85.7,60.4,72.7,68.9,43.6,58.2,64.8,62.1,50.4,73.5,62.1,89.3,81,63.3,64.3,67.6,63.2,
MENA,Middle East and North Africa,2021,,,,66.5,86.4,60.4,72.5,68.8,43.6,58.2,64.7,62.1,50.7,73.6,61.2,89.3,81,63.3,64.2,68,63.2,
MDA,Moldova,2000,4202659,E_Euro_Asia,UMIC,67.1,94.5,53.8,64.5,99.7,58.2,66.8,63.3,60.3,5.7,87.4,64.9,86.3,90.8,58.9,57,63.4,64.8,
MDA,Moldova,2001,4187097,E_Euro_Asia,UMIC,67.3,94.5,55,65.2,99.7,60.9,68.7,64.1,61.1,5.6,85.1,65,86.3,90.7,58.9,57,63.5,62.6,
MDA,Moldova,2002,4178228,E_Euro_Asia,UMIC,67.9,94.5,54.2,65.9,99.7,61.8,69,64.6,61.4,5.9,88.2,65.2,86.3,90.6,58.9,57,63.6,67.8,
MDA,Moldova,2003,4173276,E_Euro_Asia,UMIC,68.2,94.5,54.1,66.3,99.7,61.4,69.2,65.7,60.7,6.6,89.5,65.3,86.3,90.5,58.9,57,64.2,68.7,
MDA,Moldova,2004,4167962,E_Euro_Asia,UMIC,68.8,94.5,54.5,66.1,99.7,63.7,69.3,66,60.5,7.2,89.4,65.5,86.3,90.4,58.9,57,64.5,76.2,
MDA,Moldova,2005,4159296,E_Euro_Asia,UMIC,69.3,94.5,53.6,66.8,99.7,68.9,69.4,66.5,61,8.5,87.5,65.7,86.3,90.2,58.9,57.1,64.6,78.8,
MDA,Moldova,2006,4146264,E_Euro_Asia,UMIC,69.5,94.5,53.9,67,99.7,66.2,69.6,67.6,61,9.2,88.8,65.9,86.3,90.2,58.9,57.1,65.1,81,
MDA,Moldova,2007,4130129,E_Euro_Asia,UMIC,69.7,94.5,51.3,66.1,99.7,66.9,69.7,68.2,62.5,9.9,90.2,64.4,86.3,90.2,58.9,57.1,64.5,83.8,E EU
MDA,Moldova,2008,4112886,E_Euro_Asia,UMIC,69.9,94.5,54.8,67.6,99.7,66.7,69.8,68.9,63.3,10.4,89.8,62.9,86.3,90.1,58.9,57.1,64.6,83.2,
MDA,Moldova,2009,4097515,E_Euro_Asia,UMIC,70.1,94.5,52.4,67.7,99.7,67.1,70,69.6,61.7,11.4,92.3,64.7,86.3,90.4,58.9,57.1,64.1,84.3,
MDA,Moldova,2010,4086090,E_Euro_Asia,UMIC,70,94.5,52.3,70,99.7,65.5,70.1,75.5,61,11.5,93.5,63.2,86.3,90.2,58.9,57.1,65.8,74.4,
MDA,Moldova,2011,4079167,E_Euro_Asia,UMIC,70.7,96.2,52.8,71.5,99.7,66.4,70.3,75.8,61.5,17.5,95.6,63.6,86.2,89.3,58.9,57.1,66.7,72.4,
MDA,Moldova,2012,4075804,E_Euro_Asia,UMIC,71.6,97.1,56.4,72,99.7,67.5,70.4,76.6,62.2,22.5,97.5,65,86.2,90.2,58.9,57.1,65.7,72.9,
MDA,Moldova,2013,4074585,E_Euro_Asia,UMIC,71.8,98.3,57.5,72.7,99.7,67.9,70.5,76.9,62.5,25.6,98.5,63.9,85.8,89.8,58.9,57.2,65.1,69.6,
MDA,Moldova,2014,4073407,E_Euro_Asia,UMIC,72.3,99.3,58.8,72.8,99.8,66.8,70.7,77.8,63.4,28.1,99.9,63.9,85.8,90.3,58.9,57.2,64.6,71.2,
MDA,Moldova,2015,4070705,E_Euro_Asia,UMIC,72.5,99,56.6,74,99.4,68.9,70.9,78.4,63.9,28.5,99.9,63.5,85.7,91.6,58.9,57.2,65.2,70.2,
MDA,Moldova,2016,4066013,E_Euro_Asia,UMIC,72.5,98.9,58.5,74.1,98.7,68.7,71.2,78.6,64.3,27.9,99.9,65.2,85.6,91.5,58.9,57.2,64.4,68.7,
MDA,Moldova,2017,4059687,E_Euro_Asia,UMIC,73,99.3,58.8,74.9,99.1,69.9,71.4,78.7,66.6,29.5,99.9,68.1,85.5,90.5,58.9,57.2,63.7,69.3,
MDA,Moldova,2018,4051950,E_Euro_Asia,UMIC,73.2,99.4,58.8,76.5,99.3,69.2,71.7,77.9,67.5,27.3,99.9,65.6,85.4,88.8,58.9,57.2,69.5,71.9,
MDA,Moldova,2019,4043258,E_Euro_Asia,UMIC,73.5,99.5,58.8,77.4,98.6,69.6,71.9,76.9,66.7,28.4,99.9,65.9,85.3,88.9,58.9,57.2,71.2,73.9,
MDA,Moldova,2020,4033963,E_Euro_Asia,UMIC,73.7,99.3,58.8,76.7,99.4,69.8,72.2,76.9,67.6,28.5,99.9,67.3,85.3,88.9,58.9,57.2,72.1,73.9,
MDA,Moldova,2021,4024025,E_Euro_Asia,UMIC,73.7,99.4,58.8,77,99.4,69.8,72.2,76.9,67.6,28.5,99.9,66.5,85.3,88.9,58.9,57.3,73,73.9,
MNG,Mongolia,2000,2397417,E_S_Asia,LMIC,59.9,89.7,30.7,52.9,82.4,68.4,52.7,36.5,68.3,4.8,80.8,44.5,76.3,69.3,60.8,72.1,61.1,66.5,
MNG,Mongolia,2001,2419594,E_S_Asia,LMIC,60.1,89.7,30.7,53.9,84.3,68.4,53.3,37.8,68.2,5.1,80.8,44.4,76.3,69.1,60.8,72,61.1,66.4,
MNG,Mongolia,2002,2443261,E_S_Asia,LMIC,60.5,89.7,30.8,53.8,87.3,68.3,53.9,38.2,68.2,5,80.8,44.2,76.3,68.9,60.8,72,61.1,68.7,
MNG,Mongolia,2003,2468765,E_S_Asia,LMIC,60.8,89.7,31.4,56.1,83.9,68.3,54.6,39.9,67.8,5.2,80.8,44,76.3,69.1,60.8,72.3,61.1,72.1,
MNG,Mongolia,2004,2496394,E_S_Asia,LMIC,61.1,89.7,39.3,55.7,88.6,66.3,55.4,39.5,67.8,5.3,80.8,43.9,76.3,68.8,60.8,72.3,61.2,67.2,
MNG,Mongolia,2005,2526429,E_S_Asia,LMIC,61.3,89.7,35.7,55.8,90.4,67.3,56.1,42.8,67.5,5.2,80.8,45.1,76.3,68.9,60.8,72.3,60.8,67.1,
MNG,Mongolia,2006,2558854,E_S_Asia,LMIC,61.9,89.7,37.9,56.3,94.6,67.2,56.9,39.5,67.5,5.1,80.8,45,76.3,68.4,60.8,72.3,61.1,73.7,
MNG,Mongolia,2007,2593819,E_S_Asia,LMIC,61.8,89.7,38,56.2,95.2,67.1,57.7,37.7,67.4,7,76.7,44.8,76.3,66.7,60.8,72.2,61.6,74.9,S Asia
MNG,Mongolia,2008,2631899,E_S_Asia,LMIC,61.2,89.7,39.3,57.2,94.3,63.3,58.4,39.7,68.4,7.5,76.7,36.9,76.3,66.9,60.8,72.2,62.1,69.8,
MNG,Mongolia,2009,2673794,E_S_Asia,LMIC,60.9,89.7,39.8,57.9,92.5,62.9,59.2,39.4,68.4,7.6,76.7,36.7,76.3,66.4,60.8,72.2,62.2,67.1,
MNG,Mongolia,2010,2719902,E_S_Asia,LMIC,62.2,89.7,46.5,60.8,98.2,60.6,59.9,38.8,67.9,7.4,80.5,41.4,76.3,66,60.8,73.2,63.1,67,
MNG,Mongolia,2011,2770357,E_S_Asia,LMIC,61.3,92.9,45.7,61.5,98,60.3,60.5,30.4,69.1,9.3,79.4,40.2,75.4,56.7,60.8,73.1,63.7,66,
MNG,Mongolia,2012,2824698,E_S_Asia,LMIC,61.3,95.9,45.8,60.7,94.5,65.8,61.1,30,69.7,12.5,79.5,40.5,74.4,48.7,60.8,73.1,64.6,64.9,
MNG,Mongolia,2013,2881783,E_S_Asia,LMIC,61.7,96.6,47.6,61.1,95.2,65.8,61.6,29.7,69.4,16.5,79.5,41.7,73.5,45.1,60.8,73.1,65.6,66,
MNG,Mongolia,2014,2940111,E_S_Asia,LMIC,63.3,97.4,47.4,60.5,96.5,65.8,62.1,31.6,71.6,20.1,82,49.1,71.4,56.1,60.8,73.1,66.6,63.7,
MNG,Mongolia,2015,2998433,E_S_Asia,LMIC,63.4,95.7,44.3,63.6,94.7,65.4,62.7,38.7,69.6,23.1,82,44.7,70.5,61.8,60.8,73.1,65.8,60.9,
MNG,Mongolia,2016,3056358,E_S_Asia,LMIC,64,93.9,46.7,64.6,95.1,66.7,63.2,38.7,68,22.5,81.6,52.9,70.4,61.6,60.8,73.1,66.9,61.6,
MNG,Mongolia,2017,3113788,E_S_Asia,LMIC,63.7,94.4,45.6,64,96.9,67,63.8,35.1,70.1,22.8,81.6,51.4,70.3,56.1,60.8,74,64.4,64.5,
MNG,Mongolia,2018,3170214,E_S_Asia,LMIC,64.1,94.9,46.9,64.3,96.7,64.8,64.4,37.3,70.5,28,81.1,51.3,70.2,47.7,60.8,74,64.5,71.5,
MNG,Mongolia,2019,3225166,E_S_Asia,LMIC,63.6,95.8,47.3,64.7,96,65.3,64.9,37.4,70.3,31.8,81.1,48.5,70.1,39.4,60.8,75.1,64.3,69.3,
MNG,Mongolia,2020,3278292,E_S_Asia,LMIC,63.6,96,47.3,65.1,96.2,65.1,65.5,37.4,69.7,34,81.1,42.6,70.1,39.4,60.8,75.1,66.2,69.3,
MNG,Mongolia,2021,3329282,E_S_Asia,LMIC,63.5,96.7,47.3,64.6,96.2,65.1,65.5,37.4,69.7,34,81.1,42.6,70.1,39.4,60.8,75.1,64,69.3,
MNE,Montenegro,2000,613558,E_Euro_Asia,UMIC,65.2,99.4,52.3,74.7,81.3,47.7,63.3,77.4,55.2,20.1,54.4,70.1,77.5,93.6,44,55.6,71.1,71.3,
MNE,Montenegro,2001,613170,E_Euro_Asia,UMIC,65.1,99.4,52.7,73.8,81.3,47.7,63.3,77.5,54.8,20.6,54.4,70.1,77.5,93,43.4,55.4,71.1,71.3,
MNE,Montenegro,2002,613371,E_Euro_Asia,UMIC,65.3,99.4,52.8,74.8,81.3,47.7,63.3,77.5,54.9,20.5,54.4,70.1,77.5,92.6,45.8,55.3,71.1,71.3,
MNE,Montenegro,2003,614081,E_Euro_Asia,UMIC,65.2,99.4,54,74.8,81.3,47.7,63.3,77.5,54.7,20.8,54.4,70.1,77.5,92.1,43.1,55.1,71.1,71.3,
MNE,Montenegro,2004,615137,E_Euro_Asia,UMIC,65.2,99.4,54.8,74.7,81.3,47.7,63.3,77.3,54.8,21.5,54.4,70.1,77.5,91.5,43.8,55,70,71.3,
MNE,Montenegro,2005,616388,E_Euro_Asia,UMIC,65.2,99.4,54.3,75.3,82.6,47.6,63.3,77.1,53,22.2,54.4,70.1,77.5,92.7,43.6,54.9,69.7,71.3,
MNE,Montenegro,2006,617863,E_Euro_Asia,UMIC,65.4,99.4,53.9,74.7,89.3,47.6,63.3,75.1,54.5,24.3,54.4,70.1,77.5,91.4,42.1,54.8,68.2,71.3,
MNE,Montenegro,2007,619554,E_Euro_Asia,UMIC,65.5,99.4,52.2,74.9,87.7,48.9,63.7,72.4,58.5,24.4,54.4,70.1,77.5,91.5,43,54.7,69.5,71.3,E EU
MNE,Montenegro,2008,621312,E_Euro_Asia,UMIC,66.1,99.4,55.4,75.4,90.6,48.9,64,72.3,59.7,25.5,54.4,72.5,77.5,89.3,43.7,54.5,68.7,71.3,
MNE,Montenegro,2009,622933,E_Euro_Asia,UMIC,67,99.4,55.3,74.9,90.6,48.9,64.3,79.6,57.9,26.4,54.4,77.3,77.5,93,45.5,54.4,69,71.3,
MNE,Montenegro,2010,624279,E_Euro_Asia,UMIC,67.2,99.4,55,77.8,90.6,49.9,64.7,79.6,55.6,28.8,54.4,76.2,77.5,90.1,45.3,54.2,72.2,71.3,
MNE,Montenegro,2011,625271,E_Euro_Asia,UMIC,66.7,99,54.1,79.2,91.8,50.9,65,72.2,55.6,26.7,54.4,70.8,77.3,90.2,46.6,54.1,73.8,71.3,
MNE,Montenegro,2012,625931,E_Euro_Asia,UMIC,67.3,97.8,52.4,79.9,97.2,53.7,65.3,75.1,55.4,30.4,54.4,72.2,75.6,90.9,45.7,54,73,71.3,
MNE,Montenegro,2013,626342,E_Euro_Asia,UMIC,68.3,98.2,54.9,78.6,97.2,53.2,65.7,81.5,55.8,33.3,57.5,72.2,75.6,91.2,47.3,53.9,74.5,71.3,
MNE,Montenegro,2014,626650,E_Euro_Asia,UMIC,68.2,99.8,51.4,78,97.2,54.1,66,77.2,59,40.1,57.8,68.8,75.2,91.4,44.9,53.7,74.2,71.3,
MNE,Montenegro,2015,626957,E_Euro_Asia,UMIC,66.8,92,50.4,77.1,81.8,54.6,66.4,75.8,60,45.3,57.5,73,74.4,90.9,36.9,53.6,74.5,71.3,
MNE,Montenegro,2016,627271,E_Euro_Asia,UMIC,66.7,92.7,50.2,75,81.4,57.1,66.7,78.3,59.9,41.7,58.2,71.9,74.1,91.8,37.5,53.5,73.1,71.3,
MNE,Montenegro,2017,627563,E_Euro_Asia,UMIC,67.6,93.2,50.2,77.1,85.9,56.9,67,73.3,63.1,44.2,58.2,71.9,73.7,91.4,43.5,53.3,73.3,73.3,
MNE,Montenegro,2018,627803,E_Euro_Asia,UMIC,68,93.7,51.4,76.1,87.4,53.1,67.6,78.3,63.8,49.1,58.2,69.5,73.4,90.2,41.5,53.2,73.1,76.5,
MNE,Montenegro,2019,627988,E_Euro_Asia,UMIC,68.8,94,51.4,76,87.6,56.2,67.8,75.8,63.8,52.3,58.2,72.5,73.1,89.3,44.9,54.7,74.5,78,
MNE,Montenegro,2020,628062,E_Euro_Asia,UMIC,68.7,93.5,51.4,76.5,90.2,53.1,68,75.8,61.6,54.5,58.2,68,73.1,90.6,44.9,54.6,75.5,78,
MNE,Montenegro,2021,628051,E_Euro_Asia,UMIC,68.7,94.2,51.4,76.5,90.2,53.1,68,75.8,61.1,55,58.2,68,73.1,90.6,44.9,54.5,75.6,78,
MAR,Morocco,2000,28793672,MENA,LMIC,58.6,86.2,53.7,56.9,40.9,25.3,48.7,58.3,63.1,15,52.4,66.8,94,94.5,55.2,65.5,63.7,56.9,
MAR,Morocco,2001,29126323,MENA,LMIC,59,86.2,54.8,57.8,42.8,25.5,48.1,59.5,63.8,15,52.4,66.8,94,94.4,55.9,65.4,63.6,57.1,
MAR,Morocco,2002,29454765,MENA,LMIC,59.3,86.2,54.6,57.9,42.7,30.2,47.6,60.5,64.4,14.7,52.4,66.8,94,94.4,55.7,65.4,63.7,57.3,
MAR,Morocco,2003,29782884,MENA,LMIC,59.6,86.2,55.3,57.9,42.5,30.3,48.9,62.5,64.2,15.3,52.4,66.7,94,94.4,56.4,65.3,63.7,56.5,
MAR,Morocco,2004,30115196,MENA,LMIC,60.4,86.2,55.6,59.7,42.7,30.5,50.2,65.5,64.9,16.8,52.4,66.7,94,94.1,58.5,67.7,63.7,57.2,
MAR,Morocco,2005,30455563,MENA,LMIC,61.1,86.2,53.9,61.5,43.8,32.2,51.5,64.6,64.7,17.3,52.4,69.7,94,94,60.8,69.8,63.7,58.8,
MAR,Morocco,2006,30804689,MENA,LMIC,61.9,86.2,55.8,61.7,47.4,32.4,52.8,68.9,65.6,18.1,52.3,69.6,94,94,59.3,70,63.7,60.6,
MAR,Morocco,2007,31163670,MENA,LMIC,62.1,86.2,53.1,62.1,52.5,32.4,54.1,64,65.7,18.4,52.3,69.6,94,93.9,59.9,70,65.1,63.2,Africa
MAR,Morocco,2008,31536807,MENA,LMIC,62.7,86.2,54,61.9,56.3,32.5,55.4,63.5,65.7,20.5,52.3,69.6,94,93.8,59.8,70.5,64.9,65.8,
MAR,Morocco,2009,31929087,MENA,LMIC,63,86.2,55.2,62.6,58.1,32.5,56.6,64.4,66.1,22.1,52.3,69.5,94,93.8,58.9,70.4,64.6,64.1,
MAR,Morocco,2010,32343384,MENA,LMIC,63.7,86.2,54,65.6,61.4,33.8,57.9,66.7,66,25,52.3,70.1,94,93.7,58.9,70.4,65.2,62.4,
MAR,Morocco,2011,32781860,MENA,LMIC,65,87.8,62.5,67.7,63.5,37.3,58.6,66.4,66.1,24.7,52.3,70.1,93.9,93.7,61.3,70.4,66.6,62.8,
MAR,Morocco,2012,33241898,MENA,LMIC,65.6,89.4,60.9,68.2,67.7,37.3,59.3,67,66.1,26.8,52.3,73.4,94,93.7,60.9,70.3,63.9,63.7,
MAR,Morocco,2013,33715705,MENA,LMIC,66.4,91,62.8,68.6,70.2,38.1,60,68.1,65.9,27.8,53.9,73.9,93.9,93.8,60.9,70.3,67.1,63.2,
MAR,Morocco,2014,34192358,MENA,LMIC,66.7,92,62.4,69.1,72.1,38,60.6,66.4,65.6,30.2,53.9,76.6,93.9,93.8,60.1,70.3,66.8,62,
MAR,Morocco,2015,34663608,MENA,LMIC,66.5,92.3,63.1,70.4,65.7,37.8,61.3,68.5,64.8,32.3,53.9,75.6,93.7,94.2,58.2,70.2,67.2,61.4,
MAR,Morocco,2016,35126274,MENA,LMIC,66.3,92.9,60.3,71,63.3,41.3,62,69,64.9,29,53.9,75.8,93.6,94,57.2,70.2,68.3,61,
MAR,Morocco,2017,35581257,MENA,LMIC,67.4,93.6,61.7,72,66.4,42.9,62.6,69.2,62.4,36.5,53.9,75.7,93.5,94,57.1,70.1,73.3,60.9,
MAR,Morocco,2018,36029089,MENA,LMIC,67.9,94.2,62.7,73.1,68.9,43.2,63.3,69.6,63,38.1,53.9,76.2,93.5,93.5,56.5,70.1,73.3,62.1,
MAR,Morocco,2019,36471766,MENA,LMIC,68.5,94.4,62.5,74.2,74.5,43,63.9,70.5,62.8,43.2,53.9,73.5,93.4,93.2,56.9,70.4,72.3,61.5,
MAR,Morocco,2020,36910558,MENA,LMIC,68.8,93.1,62.5,73.8,78.5,42.8,64.5,70.5,60.8,45,53.9,75.9,93.4,93.5,56.9,69.3,73.2,61.5,
MAR,Morocco,2021,37344787,MENA,LMIC,68.9,94.3,62.5,74.6,78.5,42.8,64.5,70.5,60.8,44.8,53.9,75.5,93.4,93.5,56.9,69.2,73.6,61.5,
MOZ,Mozambique,2000,17711925,Africa,LIC,44.8,3.1,41.6,16.7,12.5,52.2,39.7,49.5,61.8,5,22.5,50.5,98.6,98.7,58.3,53.8,51.4,45.2,
MOZ,Mozambique,2001,18221884,Africa,LIC,45.3,3.1,41.8,17.6,15.7,52.2,39.8,49.5,61.8,5.1,22.5,50.5,98.6,98.7,61.2,54.7,51.4,45.6,
MOZ,Mozambique,2002,18764147,Africa,LIC,45.2,3.1,41.6,18.3,12.5,52.2,40.1,49.6,61.7,5,22.5,50.8,98.6,98.7,61.3,54.5,51.6,45.3,
MOZ,Mozambique,2003,19331097,Africa,LIC,45.7,3.1,45.4,19.2,12.5,52.2,40.3,49.4,61.7,5.1,22.5,51.1,98.6,98.7,61.4,58.6,51.6,45.3,
MOZ,Mozambique,2004,19910549,Africa,LIC,46.6,3.1,45.1,19.5,22,54.7,40.6,50,61.7,5.1,22.5,51.4,98.6,98.7,62.8,59.5,51.5,46.1,
MOZ,Mozambique,2005,20493927,Africa,LIC,47.1,3.1,44.4,19.9,25.7,56.8,40.9,50.4,61.6,5.1,22.5,51.3,98.6,98.7,62.7,59.4,51.9,47.8,
MOZ,Mozambique,2006,21080108,Africa,LIC,47.4,3.1,45.4,20.4,28.5,56.8,41.2,50.8,61.6,5.2,22.5,51.7,98.6,98.7,61.9,59.2,52.5,47.1,
MOZ,Mozambique,2007,21673319,Africa,LIC,48,3.1,46,21.6,32.2,56.8,41.4,50.5,61.6,5.2,22.5,57.7,98.6,98.7,61.8,59,51.3,47.1,Africa
MOZ,Mozambique,2008,22276596,Africa,LIC,48.2,3.1,48.1,22.6,34.6,56.8,41.8,50.9,61.6,4,24.5,53.5,98.6,98.7,63.5,58.9,51.9,47.2,
MOZ,Mozambique,2009,22894718,Africa,LIC,48.9,3.1,49.6,23.1,39.2,59.1,42.1,51.3,61.5,4.1,24.5,53.8,98.6,98.7,64.9,58.8,52.3,47.3,
MOZ,Mozambique,2010,23531567,Africa,LIC,49.2,3.1,50.3,23.6,40.7,57,42.4,52.3,61.5,5.5,24.5,53.9,98.6,98.7,63,58.7,52.3,50.7,
MOZ,Mozambique,2011,24187500,Africa,LIC,49.1,3.9,49.4,25.1,39.7,56.2,43.4,52.7,61.5,5.6,24.5,44.4,98.6,98.3,65.7,61.4,50.4,53.4,
MOZ,Mozambique,2012,24862673,Africa,LIC,49.7,4.7,49.8,26,39.9,55.6,44.4,52.9,61.5,5.7,24.5,44.5,98.6,97.6,72.4,62.1,50.4,54,
MOZ,Mozambique,2013,25560752,Africa,LIC,50.4,5.6,48,26.9,40.9,54.9,45.5,53,61.4,5.9,24.5,45,98.7,97.4,73.3,62,55.6,57.9,
MOZ,Mozambique,2014,26286192,Africa,LIC,50,6.4,46.2,27.6,41.3,55.1,46.6,52.9,61.4,7,12.7,45.6,98.6,96.8,72.1,61.8,55.6,62.4,
MOZ,Mozambique,2015,27042001,Africa,LIC,51.8,7.8,46.4,30.5,44.6,60.8,47.8,53.4,61.4,13.9,12.7,52.7,98.7,97.6,75.5,61.7,56.8,58.4,
MOZ,Mozambique,2016,27829930,Africa,LIC,51.8,9,45.9,31.3,44.1,60.9,48.9,53.7,61.4,12.7,12.7,53.9,98.7,97.9,76.3,61.5,56.2,55.5,
MOZ,Mozambique,2017,28649007,Africa,LIC,51.8,8.3,45.7,32.5,43.6,61,50,52.9,61.4,11.7,12.7,51.6,98.7,98.1,75.9,61.3,56,58.8,
MOZ,Mozambique,2018,29496009,Africa,LIC,52.3,9.1,45.9,33.9,46.6,61.1,51.2,54.7,61.4,10.2,12.7,56,98.6,97.9,76.8,61.2,54.3,58.1,
MOZ,Mozambique,2019,30366043,Africa,LIC,53.5,9.3,45.8,35.6,49.8,64.4,52.4,54.5,61.2,11.4,12.7,58,98.6,97.9,76.8,61,55.3,64.2,
MOZ,Mozambique,2020,31255435,Africa,LIC,53.6,7.8,45.8,35.1,50.9,65,53.6,54.5,60.8,11.7,12.7,58.3,98.6,98,76.8,62,54.8,64.2,
MOZ,Mozambique,2021,32163045,Africa,LIC,53.5,7.9,45.8,35.6,50.9,65,53.6,54.5,60.7,11.7,12.7,58.7,98.6,98,76.8,61.8,53.3,64.2,
MMR,Myanmar,2000,46719698,E_S_Asia,LMIC,55.1,45.2,51.3,37.4,46.6,55,54,52.1,61,3,76.8,47.4,97.5,98.6,57.5,51.1,68.1,33.6,
MMR,Myanmar,2001,47225119,E_S_Asia,LMIC,55.2,45.2,51.6,37,47.4,54.7,54.6,52.6,60.9,2.8,76.8,47.9,97.5,98.7,56.9,51.3,68.2,33.5,
MMR,Myanmar,2002,47702163,E_S_Asia,LMIC,55.3,45.2,52.4,38,46.4,54.3,55.3,53.1,60.9,3.2,76.8,48.5,97.5,98.7,56.3,51.5,68.3,33.7,
MMR,Myanmar,2003,48148907,E_S_Asia,LMIC,55.5,45.2,51.9,39.6,47.6,54,56,52.8,60.9,3.2,76.8,49,97.5,98.7,56,52.2,68.3,33.6,
MMR,Myanmar,2004,48564489,E_S_Asia,LMIC,55.7,45.2,51.9,40.6,48.4,53.6,56.6,51.2,60.9,3.2,76.8,49.6,97.5,98.6,55.6,54.5,68.3,33.6,
MMR,Myanmar,2005,48949931,E_S_Asia,LMIC,55.7,45.2,52.8,40,48.2,53.3,57.3,52.9,60.9,3.2,76.8,49,97.5,98.6,55.6,54.5,68.4,33.4,
MMR,Myanmar,2006,49301049,E_S_Asia,LMIC,55.9,45.2,53.2,41.2,48.6,53,58,52.7,60.9,3.2,76.8,49.6,97.5,98.6,55.2,54.4,68.3,33.6,
MMR,Myanmar,2007,49621479,E_S_Asia,LMIC,56,45.2,53.8,41.7,48.4,52.8,58.7,53.6,60.9,3.2,76.8,50.2,97.5,98.6,54.2,54.2,68.3,33.5,MMR
MMR,Myanmar,2008,49929642,E_S_Asia,LMIC,56.1,45.2,54.2,40.8,48.9,52.6,59.4,56.5,60.9,3.2,76.8,50.7,97.5,98.7,52.8,54.1,68.3,33.4,
MMR,Myanmar,2009,50250366,E_S_Asia,LMIC,56.7,45.2,59.2,43.8,49.4,52.4,60.1,57.2,60.9,3.2,76.8,51.3,97.5,98.7,51.7,54,68.2,33.5,
MMR,Myanmar,2010,50600827,E_S_Asia,LMIC,56.8,45.2,59.5,47.4,49.4,52.3,60.9,55.6,60.9,3.2,76.8,51.8,97.5,98.6,51.8,54.2,68.3,33,
MMR,Myanmar,2011,50990612,E_S_Asia,LMIC,57.3,50.1,59.1,47.7,49.4,51.8,61.6,58.3,60.9,3.2,76.8,52.4,97.5,98.3,51.8,54,68.1,32.8,
MMR,Myanmar,2012,51413703,E_S_Asia,LMIC,58.7,55.9,59.1,48.4,49.4,53,62.3,60.9,60.9,4.5,76.8,53.2,97.4,98.3,52,53.9,67.9,43.4,
MMR,Myanmar,2013,51852464,E_S_Asia,LMIC,59.2,62.4,59.3,46.9,49.4,52.9,63.1,62,60.9,4.5,76.8,55.3,97.4,98,51.8,53.9,67.3,45,
MMR,Myanmar,2014,52280816,E_S_Asia,LMIC,61,68.6,61.1,49.9,54.9,52.6,63.8,61,60.9,8.1,76.8,64.6,97.3,97.7,51.2,54.1,67.2,47.2,
MMR,Myanmar,2015,52680724,E_S_Asia,LMIC,61.8,73.7,60.9,51.2,54.9,56.2,64.6,62.8,61.4,12,76.8,65.4,97.2,97.5,50.1,54,67.5,44.6,
MMR,Myanmar,2016,53045199,E_S_Asia,LMIC,62.5,79.1,63.3,52.1,52.1,60.1,65.3,62.1,61.2,17.9,76.8,64,97.1,97.2,49.8,53.9,67.8,42.2,
MMR,Myanmar,2017,53382521,E_S_Asia,LMIC,64.5,84.6,63,51.4,54.9,59.8,66.1,68.2,61.9,24.4,87.2,61.7,97,97.4,51.3,53.8,67.6,45.3,
MMR,Myanmar,2018,53708318,E_S_Asia,LMIC,64.8,87.5,63.7,53.1,56.3,60.2,66.9,68.1,64.9,23.2,87.2,62.8,96.9,97.4,51.5,53.6,66.5,41.4,
MMR,Myanmar,2019,54045422,E_S_Asia,LMIC,65.6,90.1,63.7,53.6,61.1,60.1,67.7,67.3,63.4,25.6,87.2,63.7,96.9,97.4,51.5,53.5,65.2,46.9,
MMR,Myanmar,2020,54409794,E_S_Asia,LMIC,65.9,91.1,63.7,54,61.1,62.6,68.5,67.3,63.4,25.7,87.2,64.7,96.9,97.3,51.5,53.7,65,46.9,
MMR,Myanmar,2021,54806014,E_S_Asia,LMIC,64.3,80.5,63.7,53.8,61.1,62.6,68.5,67.3,62.7,25.7,87.2,54.5,96.9,97.3,51.5,53.6,59.3,46.9,
NAM,Namibia,2000,1794583,Africa,UMIC,55.6,39.7,48.1,31.3,64.7,68.9,53,51.7,60,1.8,0,76.4,88.1,85.4,68.7,71.1,66.5,69.4,
